"battle-pieces" "chapman-iliad" "chapman-odyssey" "confidence-man" "hawthorne-and-his-mosses" "israel-potter" "milton-complete" "moby-dick" "piazza-tales" "pierre" "shakespeare-complete"
"ports" 0.00325828418754684 0.0179705977832398 0.00388627644749918 0 0 0.012240651202644 0 0.00328082451807031 0.00374648766781143 0 0.00119626446483115
"priam^s" 0 0.0301442285396281 0 0 0 0 0 0 0 0 0.0018608558341818
"renown^d" 0 0.0307239252423132 0 0 0 0 0.00564330104894858 0 0 0 0.000664591369350641
"resolve" 0 0.00579696702685155 0.0055518234964274 0.00213791702744017 0 0 0.00423247578671144 0.000937378433734375 0.00124882922260381 0.00715358752414336 0.00319003857288308
"roar" 0.0228079893128279 0.00347818021611093 0.00610700584607014 0.00106895851372008 0.0141663125088539 0.003060162800661 0.00564330104894858 0.00281213530120313 0 0 0.00319003857288308
"slightest" 0 0 0 0.00213791702744017 0 0.0015300814003305 0.000705412631118573 0.00937378433734375 0.00499531689041524 0.022761414849547 0.000398754821610385
"tops" 0.00325828418754684 0.00811575383759217 0.0116588293424975 0 0 0.0107105698023135 0.00493788841783001 0.00140606765060156 0.00624414611301904 0 0.00106334619096103
"touch^d" 0 0.0110142373510179 0 0 0 0 0.00352706315559286 0 0 0 0.00558256750254538
"troop" 0.0162914209377342 0.0104345406483328 0.00610700584607014 0.00320687554116025 0 0 0.00352706315559286 0 0 0 0.00319003857288308
"undone" 0.0130331367501874 0.00231878681074062 0.00111036469928548 0 0 0.0015300814003305 0 0.000937378433734375 0 0.00130065227711697 0.00677883196737654
"veins" 0.00325828418754684 0.00637666372953671 0.00666218819571288 0.00106895851372008 0 0 0.00352706315559286 0.00281213530120313 0.00124882922260381 0.00260130455423395 0.00332295684675321
"weigh" 0.00325828418754684 0.0052172703241664 0.00444145879714192 0 0.0141663125088539 0 0.00141082526223715 0.00234344608433594 0 0.00130065227711697 0.00505089440706487
"wet" 0.00651656837509368 0.00405787691879609 0.00388627644749918 0.00748270959604058 0.0141663125088539 0.00459024420099149 0.00493788841783001 0.00515558138553906 0.00499531689041524 0.00260130455423395 0.00172793756031167
"willingly" 0 0.00347818021611093 0.00055518234964274 0.00320687554116025 0.0141663125088539 0 0.00564330104894858 0.00187475686746875 0.00499531689041524 0.00715358752414336 0.00372171166836359
"apply" 0 0.00637666372953671 0.0111036469928548 0.0106895851372008 0 0.003060162800661 0.00141082526223715 0.000937378433734375 0.00124882922260381 0.00195097841567546 0.0018608558341818
"ascend" 0 0.00753605713490702 0.00999328229356932 0 0 0 0.0126974273601343 0.000468689216867188 0.00374648766781143 0 0.00159501928644154
"benefit" 0.00325828418754684 0.00231878681074062 0.00222072939857096 0.0064137510823205 0 0 0.00211623789335572 0.00187475686746875 0.00874180455822666 0.00455228296990941 0.00385462994223372
"delay" 0.00651656837509368 0.00115939340537031 0.00388627644749918 0.00213791702744017 0 0 0.00846495157342287 0.00140606765060156 0.00624414611301904 0.00195097841567546 0.00385462994223372
"descent" 0 0.00695636043222186 0.0116588293424975 0.00320687554116025 0 0.00459024420099149 0.00634871368006716 0.00140606765060156 0.00249765844520762 0.00130065227711697 0.00132918273870128
"drave" 0 0.0202893845939804 0.0138795587410685 0 0 0 0 0 0.00124882922260381 0 0.000531673095480513
"flat" 0.00325828418754684 0.00347818021611093 0.00333109409785644 0.00427583405488033 0 0.0107105698023135 0.00493788841783001 0.00328082451807031 0.00374648766781143 0 0.00319003857288308
"guildenstern" 0 0 0 0 0 0 0 0 0 0 0.00863968780155833
"herb-doctor" 0 0 0 0.0684133448780853 0 0.0015300814003305 0 0 0 0 0
"immediate" 0.00651656837509368 0 0 0.00106895851372008 0.0283326250177079 0.0168308954036355 0.00423247578671144 0.00328082451807031 0.00374648766781143 0.0136568489097282 0.00159501928644154
"lucilius" 0 0 0 0 0 0 0 0 0 0 0.00863968780155833
"matters" 0 0.000579696702685155 0 0.00427583405488033 0 0.00612032560132199 0.00211623789335572 0.00609295981927344 0.00624414611301904 0.00910456593981882 0.00279128375127269
"monument" 0.0130331367501874 0.0052172703241664 0.00055518234964274 0.00106895851372008 0 0.00459024420099149 0.00352706315559286 0.000937378433734375 0 0.00260130455423395 0.00478505785932462
"multitude" 0.00325828418754684 0.0104345406483328 0.0027759117482137 0 0.0141663125088539 0.0015300814003305 0.0119920147290157 0.00187475686746875 0.00624414611301904 0 0.00172793756031167
"nerissa" 0 0 0 0 0 0 0 0 0 0 0.00863968780155833
"odd" 0.00325828418754684 0 0.00111036469928548 0.0117585436509209 0 0.0015300814003305 0 0.00468689216867188 0.00749297533562285 0.00390195683135092 0.00372171166836359
"personal" 0.019549705125281 0.00115939340537031 0.00166554704892822 0.00962062662348074 0.0141663125088539 0.00612032560132199 0 0.00187475686746875 0.00749297533562285 0.0123561966326113 0.00146210101257141
"regarded" 0.00325828418754684 0 0 0.0106895851372008 0.0141663125088539 0.00918048840198299 0.000705412631118573 0.0112485412048125 0.00374648766781143 0.00910456593981882 0.000664591369350641
"rout" 0.0162914209377342 0.00869545054027733 0.0116588293424975 0 0 0 0.0126974273601343 0.000468689216867188 0 0 0.000664591369350641
"sailed" 0.0162914209377342 0 0 0 0 0.018360976803966 0 0.0178101902409531 0.00999063378083047 0.000650326138558487 0.000132918273870128
"sickness" 0 0.00115939340537031 0.00222072939857096 0.00106895851372008 0 0.0015300814003305 0.00141082526223715 0.000937378433734375 0.00749297533562285 0.00130065227711697 0.00598132232415577
"slaves" 0.0130331367501874 0 0.00166554704892822 0.00427583405488033 0 0 0.00352706315559286 0.000937378433734375 0.0124882922260381 0.00390195683135092 0.00412046648997397
"softly" 0.00325828418754684 0.00173909010805547 0.00166554704892822 0.0064137510823205 0 0.0015300814003305 0.00211623789335572 0.00515558138553906 0.00374648766781143 0.00910456593981882 0.00265836547740256
"somewhere" 0 0 0 0.00855166810976066 0.0283326250177079 0.00612032560132199 0 0.0112485412048125 0.00749297533562285 0.0123561966326113 0.000265836547740256
"stoop" 0 0.00579696702685155 0.0155451057899967 0 0 0 0.00352706315559286 0 0 0.000650326138558487 0.00279128375127269
"throwing" 0.00325828418754684 0.00115939340537031 0 0.00962062662348074 0.0141663125088539 0.0107105698023135 0 0.00515558138553906 0.00624414611301904 0.00845423980126033 0.00212669238192205
"boots" 0.00325828418754684 0 0.00166554704892822 0.00213791702744017 0 0.027541465205949 0.00211623789335572 0.00609295981927344 0 0.00130065227711697 0.00292420202514282
"bravely" 0.00325828418754684 0.0121736307563883 0.0027759117482137 0.00106895851372008 0 0.00459024420099149 0 0.000937378433734375 0.00249765844520762 0.00130065227711697 0.00358879339449346
"cordelia" 0 0 0 0 0 0 0 0 0 0 0.00850676952768821
"crowns" 0.00651656837509368 0.00173909010805547 0.0027759117482137 0 0 0 0.00211623789335572 0 0 0.000650326138558487 0.00664591369350641
"deaths" 0 0.00811575383759217 0.0111036469928548 0 0 0 0.00634871368006716 0.000468689216867188 0.00124882922260381 0.000650326138558487 0.00239252892966231
"devils" 0 0 0 0.00427583405488033 0 0.003060162800661 0.000705412631118573 0.00796771668674219 0.00124882922260381 0.00260130455423395 0.00465213958545449
"distrust" 0.00651656837509368 0.00115939340537031 0 0.0427583405488033 0 0.0015300814003305 0.00282165052447429 0.000468689216867188 0.00249765844520762 0.00455228296990941 0.000664591369350641
"driv" 0 0.0197096878912953 0.0111036469928548 0 0 0 0.00705412631118573 0 0 0 0
"eros" 0 0 0 0 0 0 0 0 0 0 0.00850676952768821
"fairy" 0.00325828418754684 0 0 0 0 0.0015300814003305 0.000705412631118573 0.000937378433734375 0.0187324383390571 0.00130065227711697 0.00558256750254538
"filled" 0.00651656837509368 0.00115939340537031 0 0.00427583405488033 0 0.015300814003305 0 0.0103111627710781 0.00624414611301904 0.0110555443554943 0.000265836547740256
"herds" 0.00977485256264051 0.00637666372953671 0.012769194041783 0 0 0.0015300814003305 0.00917036420454145 0.00515558138553906 0.00124882922260381 0 0.000132918273870128
"honor" 0.0260662735003747 0 0 0.0160343777058012 0 0.0260113838056185 0.000705412631118573 0 0.00749297533562285 0.0110555443554943 0
"hosts" 0.019549705125281 0.0243472615127765 0.00222072939857096 0.00106895851372008 0 0.0015300814003305 0.00282165052447429 0.00140606765060156 0.00124882922260381 0.000650326138558487 0.000132918273870128
"joys" 0.00651656837509368 0.00695636043222186 0.0133243763914258 0.00106895851372008 0 0.0015300814003305 0.000705412631118573 0 0 0.00130065227711697 0.00279128375127269
"lamp" 0.00651656837509368 0.000579696702685155 0 0.012827502164641 0 0.0107105698023135 0.00493788841783001 0.00937378433734375 0.00124882922260381 0.00585293524702638 0.000664591369350641
"leap" 0.00325828418754684 0.00347818021611093 0.00666218819571288 0.00213791702744017 0 0 0.000705412631118573 0.00609295981927344 0.00374648766781143 0.00390195683135092 0.00265836547740256
"minute" 0 0.00115939340537031 0.00055518234964274 0 0 0.00459024420099149 0.000705412631118573 0.00796771668674219 0.00249765844520762 0.00455228296990941 0.00412046648997397
"offended" 0 0.00115939340537031 0.00222072939857096 0 0 0 0.00846495157342287 0 0.00124882922260381 0.00325163069279244 0.00531673095480513
"orchis" 0 0 0 0.0684133448780853 0 0 0 0 0 0 0
"refuse" 0 0.00405787691879609 0.00166554704892822 0.00213791702744017 0 0 0.00352706315559286 0.00281213530120313 0.00749297533562285 0.00455228296990941 0.00372171166836359
"trick" 0 0 0.00055518234964274 0.00106895851372008 0 0.00459024420099149 0 0.00234344608433594 0 0.00325163069279244 0.00651299541963628
"undertake" 0.00325828418754684 0.00579696702685155 0.00388627644749918 0.00106895851372008 0 0.0015300814003305 0.000705412631118573 0.000468689216867188 0.00124882922260381 0 0.00544964922867526
"unseen" 0.00651656837509368 0.00173909010805547 0.00333109409785644 0.00320687554116025 0 0.0015300814003305 0.0112866020978972 0.00656164903614063 0 0.00130065227711697 0.00225961065579218
"weakness" 0.00325828418754684 0.00289848351342578 0.00055518234964274 0.0064137510823205 0 0 0.0119920147290157 0.000937378433734375 0.00624414611301904 0.00325163069279244 0.00292420202514282
"wed" 0 0.000579696702685155 0.00999328229356932 0 0 0 0.00282165052447429 0 0 0.00390195683135092 0.00465213958545449
"wish^d" 0 0.0168112043778695 0 0 0 0 0.00423247578671144 0 0 0 0.00385462994223372
"younger" 0 0.00579696702685155 0.00444145879714192 0 0 0.0015300814003305 0.00282165052447429 0.000937378433734375 0.00249765844520762 0.00325163069279244 0.0042533847638441
"affections" 0 0.00347818021611093 0.00999328229356932 0 0 0 0 0 0.00249765844520762 0.00325163069279244 0.0042533847638441
"alcibiades" 0 0 0 0 0 0 0 0 0 0 0.00837385125381808
"banquet" 0 0.00347818021611093 0.012769194041783 0 0.0141663125088539 0 0.000705412631118573 0.00187475686746875 0 0 0.00372171166836359
"behalf" 0.00651656837509368 0.000579696702685155 0 0.0064137510823205 0 0.003060162800661 0.00211623789335572 0.000468689216867188 0.00374648766781143 0.00585293524702638 0.00478505785932462
"billows" 0.0130331367501874 0.0052172703241664 0.00943809994392658 0.00106895851372008 0 0.00612032560132199 0.00141082526223715 0.00937378433734375 0.00249765844520762 0 0.000531673095480513
"cape" 0 0 0 0.00320687554116025 0.0141663125088539 0.003060162800661 0.00211623789335572 0.0168728118072188 0.0162347798938495 0 0.000664591369350641
"cheerful" 0.00325828418754684 0.00405787691879609 0.00721737054535562 0.0064137510823205 0 0.003060162800661 0.00141082526223715 0.00187475686746875 0.00124882922260381 0.00845423980126033 0.0018608558341818
"current" 0.00325828418754684 0.00405787691879609 0.00333109409785644 0.00320687554116025 0 0.003060162800661 0.00282165052447429 0.000937378433734375 0.0137371214486419 0.00260130455423395 0.00305712029901295
"dares" 0 0.00927514724296248 0.00388627644749918 0 0 0 0.00141082526223715 0.000468689216867188 0 0 0.00491797613319474
"didn^t" 0 0 0 0.0181722947332414 0 0.012240651202644 0 0.0154667441566172 0 0.00325163069279244 0
"grieve" 0.00325828418754684 0.00753605713490702 0.00666218819571288 0.00213791702744017 0 0 0.00211623789335572 0.000468689216867188 0 0.000650326138558487 0.00398754821610385
"hercules" 0 0.00869545054027733 0.00333109409785644 0.00106895851372008 0 0.0015300814003305 0 0.00281213530120313 0 0 0.00451922131158436
"holofernes" 0 0 0 0 0 0 0 0 0 0 0.00837385125381808
"horror" 0.019549705125281 0.00405787691879609 0.00444145879714192 0 0 0.003060162800661 0.00917036420454145 0.00421820295180469 0.00124882922260381 0.00455228296990941 0.00132918273870128
"jaw" 0 0.00173909010805547 0 0 0 0 0.00141082526223715 0.0253092177108281 0.00249765844520762 0.000650326138558487 0.000132918273870128
"jealous" 0 0.00173909010805547 0.00166554704892822 0.00106895851372008 0 0.003060162800661 0.00352706315559286 0.000937378433734375 0.00124882922260381 0.000650326138558487 0.00598132232415577
"justly" 0.0162914209377342 0.00289848351342578 0.0027759117482137 0.00213791702744017 0 0.0015300814003305 0.0112866020978972 0.00140606765060156 0 0.000650326138558487 0.00332295684675321
"lucetta" 0 0 0 0 0 0 0 0 0 0 0.00837385125381808
"mention" 0 0.000579696702685155 0.00111036469928548 0.00855166810976066 0.0141663125088539 0.00459024420099149 0.00705412631118573 0.00703033825300781 0.00999063378083047 0.00845423980126033 0.000265836547740256
"miranda" 0 0 0 0 0 0 0 0 0 0 0.00837385125381808
"necessary" 0.00325828418754684 0.00173909010805547 0.00610700584607014 0.00427583405488033 0 0.00765040700165249 0.00211623789335572 0.00328082451807031 0.00874180455822666 0.00325163069279244 0.00225961065579218
"niece" 0 0 0 0.00106895851372008 0 0 0 0 0 0 0.00824093297994795
"parting" 0.0130331367501874 0.00289848351342578 0.00721737054535562 0.00106895851372008 0 0 0.00423247578671144 0.000937378433734375 0.00249765844520762 0.00260130455423395 0.00345587512062333
"paused" 0.00651656837509368 0 0 0.00427583405488033 0 0.00765040700165249 0 0.007499027469875 0.0137371214486419 0.0162581534639622 0
"pleasures" 0 0.00231878681074062 0.0083277352446411 0.00213791702744017 0 0 0.00564330104894858 0 0 0 0.00451922131158436
"rascal" 0 0 0 0.0064137510823205 0 0.00765040700165249 0 0.00281213530120313 0 0.000650326138558487 0.00598132232415577
"secrets" 0.00325828418754684 0.000579696702685155 0.00166554704892822 0.00106895851372008 0.0141663125088539 0.0015300814003305 0.00846495157342287 0.00281213530120313 0.00374648766781143 0.00780391366270184 0.00292420202514282
"sell" 0 0.000579696702685155 0.0027759117482137 0.0106895851372008 0 0.003060162800661 0.000705412631118573 0.0037495137349375 0.00249765844520762 0.000650326138558487 0.00438630303771423
"sets" 0 0.0110142373510179 0.00444145879714192 0.00106895851372008 0 0 0.00564330104894858 0.00187475686746875 0.00374648766781143 0.000650326138558487 0.00252544720353244
"stairs" 0 0 0.00111036469928548 0.00106895851372008 0 0.015300814003305 0.00211623789335572 0.00468689216867188 0.00874180455822666 0.0156078273254037 0.000797509643220769
"storms" 0.0130331367501874 0.00869545054027733 0.0055518234964274 0 0 0.00459024420099149 0.00282165052447429 0.0037495137349375 0.00374648766781143 0.00260130455423395 0.00159501928644154
"tempt" 0.00651656837509368 0.00753605713490702 0.0027759117482137 0.00213791702744017 0.0141663125088539 0 0.00846495157342287 0 0 0.00130065227711697 0.00345587512062333
"universal" 0.00325828418754684 0 0.00111036469928548 0.00213791702744017 0 0 0.0141082526223715 0.0037495137349375 0.00374648766781143 0.00910456593981882 0.00172793756031167
"unworthy" 0.00325828418754684 0.0052172703241664 0.0027759117482137 0.00320687554116025 0 0 0.00211623789335572 0.00187475686746875 0.00374648766781143 0.00325163069279244 0.00398754821610385
"william" 0.00325828418754684 0 0 0.00427583405488033 0.0424989375265618 0 0 0.00187475686746875 0 0 0.00677883196737654
"worlds" 0.00325828418754684 0.00173909010805547 0.0027759117482137 0.00106895851372008 0 0.0015300814003305 0.0190461410402015 0.00328082451807031 0.00249765844520762 0.00845423980126033 0.000398754821610385
"youths" 0 0.0156518109724992 0.00943809994392658 0.00320687554116025 0 0 0.00141082526223715 0 0 0.00650326138558487 0.000531673095480513
"breakfast" 0 0.00231878681074062 0.00111036469928548 0.00106895851372008 0.0141663125088539 0.00765040700165249 0 0.00656164903614063 0.00124882922260381 0.0123561966326113 0.00199377410805192
